DEPARTAMENTO_COD,DEPARTAMENTO,MUNICIPIO_COD_FUENTE,MUNICIPIO,TIPO_REGISTRO,FUENTE_CATALOGO,REFERENCIA_URL,COBERTURA
01,Guatemala,01-01,Guatemala,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
01,Guatemala,01-02,Santa Catarina Pinula,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
01,Guatemala,01-03,San José Pinula,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
01,Guatemala,01-04,San José del Golfo,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
01,Guatemala,01-05,Palencia,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
01,Guatemala,01-06,Chinautla,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
01,Guatemala,01-07,San Pedro Ayampuc,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
01,Guatemala,01-08,Mixco,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
01,Guatemala,01-09,San Pedro Sacatepéquez,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
01,Guatemala,01-10,San Juan Sacatepéquez,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
01,Guatemala,01-11,San Raymundo,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
01,Guatemala,01-12,Chuarrancho,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
01,Guatemala,01-13,Fraijanes,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
01,Guatemala,01-14,Amatitlán,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
01,Guatemala,01-15,Villa Nueva,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
02,El Progreso,02-01,Guastatoya,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
02,El Progreso,02-02,Morazan,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
02,El Progreso,02-03,San Agustin Acasaguastlan,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
02,El Progreso,02-04,San Cristóbal Acasaguastlan,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
02,El Progreso,02-05,El Jicaro,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
02,El Progreso,02-06,Sansare,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
02,El Progreso,02-07,Sanarate,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
02,El Progreso,02-08,San Antonio la Paz,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-01,Antigua Guatemala,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-02,Jocotenango,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-03,Pastores,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-04,Sumpango,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-05,Santo Domingo Xenacoj,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-06,Santiago Sacatepéquez,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-07,San Bartolome Milpas Altas,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-08,San Lucas Sacatepéquez,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-09,Santa Lucia Milpas Altas,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-10,Magdalena Milpas Altas,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-11,Santa María de Jesús,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-12,Ciudad Vieja,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-13,San Miguel Duenas,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-14,Alotenango,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-15,San Antonio Aguas Calientes,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
03,Sacatepéquez,03-16,Santa Catarina Barahona,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-01,Chimaltenango,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-02,San José Poaquil,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-03,San Martin Jilotepeque,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-04,San Juan Comalapa,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-05,Santa Apolonia,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-06,Tecpán Guatemala,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-07,Patzún,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-08,San Miguel Pochuta,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-09,Patzicia,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-10,Santa Cruz Balanya,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-11,Acatenango,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-12,San Pedro Yepocapa,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-13,San Andrés Itzapa,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-14,Parramos,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-15,Zaragoza,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
04,Chimaltenango,04-16,El Tejar,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
05,Escuintla,05-01,Escuintla,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
05,Escuintla,05-02,Santa Lucia Cotzumalguapa,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
05,Escuintla,05-03,La Democracia,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
05,Escuintla,05-04,Siquinala,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
05,Escuintla,05-05,Masagua,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
05,Escuintla,05-06,Tiquisate,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
05,Escuintla,05-07,La Gomera,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
05,Escuintla,05-08,Guanagazapa,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
05,Escuintla,05-09,San José,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
05,Escuintla,05-10,Iztapa,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
05,Escuintla,05-11,Palin,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
05,Escuintla,05-12,San Vicente Pacaya,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
05,Escuintla,05-13,Nueva Concepcion,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
05,Escuintla,05-14,Sipacate,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
06,Santa Rosa,06-01,Cuilapa,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
06,Santa Rosa,06-02,Barberena,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
06,Santa Rosa,06-03,Santa Rosa de Lima,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
06,Santa Rosa,06-04,Casillas,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
06,Santa Rosa,06-05,San Rafael las Flores,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
06,Santa Rosa,06-06,Oratorio,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
06,Santa Rosa,06-07,San Juan Tecuaco,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
06,Santa Rosa,06-08,Chiquimulilla,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
06,Santa Rosa,06-09,Taxisco,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
06,Santa Rosa,06-10,Santa María Ixhuatan,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
06,Santa Rosa,06-11,Guazacapan,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
06,Santa Rosa,06-12,Santa Cruz Naranjo,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
06,Santa Rosa,06-13,Pueblo Nuevo Viñas,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
06,Santa Rosa,06-14,Nueva Santa Rosa,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
07,Sololá,07-01,Sololá,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
07,Sololá,07-02,San José Chacaya,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
07,Sololá,07-03,Santa María Visitacion,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
07,Sololá,07-04,Santa Lucia Utatlan,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
07,Sololá,07-05,Nahuala,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
07,Sololá,07-06,Santa Catarina Ixtahuacan,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
07,Sololá,07-07,Santa Clara la Laguna,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
07,Sololá,07-09,San Andrés Semetabaj,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
07,Sololá,07-10,Panajachel,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
07,Sololá,07-12,San Antonio Palopo,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
07,Sololá,07-13,San Lucas Toliman,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
07,Sololá,07-15,San Pablo la Laguna,Municipio observado con Diversificado,Snapshot MINEDUC; referencia nacional SEGEPLAN 2026,https://datos.segeplan.gob.gt/es/dataset/calculo-matematico-para-la-asignacion-constitucional-a-las-municipalidades-2026,334/340 municipios nacionales + 22 zonas capitalinas
