PAR_ID,CODIGO_A,CODIGO_B,DEPARTAMENTO,MUNICIPIO_ZONA,ESTABLECIMIENTO_A,ESTABLECIMIENTO_B,SIMILITUD,TIPO_COINCIDENCIA,MISMA_DIRECCION,MISMO_TELEFONO,MISMO_SERVICIO_VISIBLE,DECISION,REVISION_MANUAL_RECOMENDADA,JUSTIFICACION,FILAS_ELIMINADAS
PD12287,10-01-0086-46,10-01-0089-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12288,10-01-0086-46,10-01-0106-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12289,10-01-0086-46,10-01-0251-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12290,10-01-0086-46,10-01-0274-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD12291,10-01-0086-46,10-01-0301-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12292,10-01-0086-46,10-01-0333-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12293,10-01-0086-46,10-01-0334-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12294,10-01-0086-46,10-01-0380-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12295,10-01-0089-46,10-01-0106-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12296,10-01-0089-46,10-01-0251-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12297,10-01-0089-46,10-01-0274-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12298,10-01-0089-46,10-01-0301-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12299,10-01-0089-46,10-01-0333-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD12300,10-01-0089-46,10-01-0334-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD12301,10-01-0089-46,10-01-0380-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12302,10-01-0090-46,10-01-0318-46,Suchitepéquez,Mazatenango,Instituto Técnico Industrial 'Georg Kerschensteiner',Instituto Técnico Industrial 'Georg Kerschensteiner',1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12303,10-01-0092-46,10-01-0879-46,Suchitepéquez,Mazatenango,Instituto Privado Mixto de Educación Diversificada Rafael Landivar,Instituto Privado Mixto de Educación Diversificada Rafael Landivar,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12304,10-01-0095-46,10-01-0303-46,Suchitepéquez,Mazatenango,"Colegio Particular Mixto ""La Ilustracion""","Colegio Particular Mixto ""La Ilustracion""",1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12305,10-01-0095-46,10-01-0426-46,Suchitepéquez,Mazatenango,"Colegio Particular Mixto ""La Ilustracion""","Colegio Particular Mixto ""La Ilustracion""",1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12306,10-01-0095-46,10-01-1168-46,Suchitepéquez,Mazatenango,"Colegio Particular Mixto ""La Ilustracion""","Colegio Particular Mixto ""La Ilustracion""",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12307,10-01-0097-46,10-01-0202-46,Suchitepéquez,Mazatenango,"Colegio Privado Mixto ""Perpetuo Socorro""","Colegio Privado Mixto ""Perpetuo Socorro""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12308,10-01-0097-46,10-01-0247-46,Suchitepéquez,Mazatenango,"Colegio Privado Mixto ""Perpetuo Socorro""","Colegio Privado Mixto ""Perpetuo Socorro""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12309,10-01-0097-46,10-01-0297-46,Suchitepéquez,Mazatenango,"Colegio Privado Mixto ""Perpetuo Socorro""","Colegio Privado Mixto ""Perpetuo Socorro""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12310,10-01-0098-46,10-01-0313-46,Suchitepéquez,Mazatenango,Instituto de Computación Informática,Instituto de Computación Informática,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12311,10-01-0098-46,10-01-0409-46,Suchitepéquez,Mazatenango,Instituto de Computación Informática,Instituto de Computación Informática,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12312,10-01-0098-46,10-01-0415-46,Suchitepéquez,Mazatenango,Instituto de Computación Informática,Instituto de Computación Informática,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12313,10-01-0098-46,10-01-1171-46,Suchitepéquez,Mazatenango,Instituto de Computación Informática,Instituto de Computación Informática,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12314,10-01-0100-46,10-01-2603-46,Suchitepéquez,Mazatenango,Colegio Técnico Suchitepéquez,Colegio Técnico Suchitepéquez,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12315,10-01-0100-46,10-01-2604-46,Suchitepéquez,Mazatenango,Colegio Técnico Suchitepéquez,Colegio Técnico Suchitepéquez,1.0,Nombre equivalente,1,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12316,10-01-0100-46,10-01-2605-46,Suchitepéquez,Mazatenango,Colegio Técnico Suchitepéquez,Colegio Técnico Suchitepéquez,1.0,Nombre equivalente,1,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12317,10-01-0104-46,10-01-0105-46,Suchitepéquez,Mazatenango,Instituto Privado Mixto Profesional Visión Educativa 2000,Instituto Privado Mixto Profesional Visión Educativa 2000,1.0,Nombre equivalente,1,0,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12318,10-01-0104-46,10-01-0396-46,Suchitepéquez,Mazatenango,Instituto Privado Mixto Profesional Visión Educativa 2000,Instituto Privado Mixto Profesional Visión Educativa 2000,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12319,10-01-0104-46,10-01-0399-46,Suchitepéquez,Mazatenango,Instituto Privado Mixto Profesional Visión Educativa 2000,Instituto Privado Mixto Profesional Visión Educativa 2000,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12320,10-01-0104-46,10-01-2481-46,Suchitepéquez,Mazatenango,Instituto Privado Mixto Profesional Visión Educativa 2000,Instituto Privado Mixto Profesional Visión Educativa 2000,1.0,Nombre equivalente,1,0,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12321,10-01-0104-46,10-01-2617-46,Suchitepéquez,Mazatenango,Instituto Privado Mixto Profesional Visión Educativa 2000,Instituto Privado Mixto Profesional Visión Educativa 2000,1.0,Nombre equivalente,1,0,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12322,10-01-0105-46,10-01-0396-46,Suchitepéquez,Mazatenango,Instituto Privado Mixto Profesional Visión Educativa 2000,Instituto Privado Mixto Profesional Visión Educativa 2000,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12323,10-01-0105-46,10-01-0399-46,Suchitepéquez,Mazatenango,Instituto Privado Mixto Profesional Visión Educativa 2000,Instituto Privado Mixto Profesional Visión Educativa 2000,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12324,10-01-0105-46,10-01-2481-46,Suchitepéquez,Mazatenango,Instituto Privado Mixto Profesional Visión Educativa 2000,Instituto Privado Mixto Profesional Visión Educativa 2000,1.0,Nombre equivalente,1,0,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12325,10-01-0105-46,10-01-2617-46,Suchitepéquez,Mazatenango,Instituto Privado Mixto Profesional Visión Educativa 2000,Instituto Privado Mixto Profesional Visión Educativa 2000,1.0,Nombre equivalente,1,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12326,10-01-0106-46,10-01-0251-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12327,10-01-0106-46,10-01-0274-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12328,10-01-0106-46,10-01-0301-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12329,10-01-0106-46,10-01-0333-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12330,10-01-0106-46,10-01-0334-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12331,10-01-0106-46,10-01-0380-46,Suchitepéquez,Mazatenango,Colegio Latinoamericano Gospel,Colegio Latinoamericano Gospel,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12332,10-01-0108-46,10-01-0287-46,Suchitepéquez,Mazatenango,Centro Integral Empresarial por Madurez Ciem,Centro Integral Empresarial por Madurez Ciem,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12333,10-01-0108-46,10-01-0412-46,Suchitepéquez,Mazatenango,Centro Integral Empresarial por Madurez Ciem,Centro Integral Empresarial por Madurez Ciem,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12334,10-01-0145-46,10-01-2693-46,Suchitepéquez,Mazatenango,"Instituto Privado Cristiano ""Mesoamericano""","Instituto Privado Cristiano ""Mesoamericano""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12335,10-01-0161-46,10-01-0329-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rosario,Colegio Privado Mixto Rosario,1.0,Nombre equivalente,1,0,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12336,10-01-0161-46,10-01-0388-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rosario,Colegio Privado Mixto Rosario,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12337,10-01-0161-46,10-01-2279-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rosario,Colegio Privado Mixto Rosario,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12338,10-01-0161-46,10-01-2285-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rosario,Colegio Privado Mixto Rosario,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12339,10-01-0169-46,10-01-0384-46,Suchitepéquez,Mazatenango,"Instituto Privado Mixto ""Meit""","Instituto Privado Mixto ""Meit""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12340,10-01-0174-46,10-01-0175-46,Suchitepéquez,Mazatenango,"Colegio Privado Mixto ""Pestalozzi""","Colegio Privado Mixto ""Pestalozzi""",1.0,Nombre equivalente,1,0,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD12341,10-01-0174-46,10-01-0328-46,Suchitepéquez,Mazatenango,"Colegio Privado Mixto ""Pestalozzi""","Colegio Privado Mixto ""Pestalozzi""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12342,10-01-0174-46,10-01-0393-46,Suchitepéquez,Mazatenango,"Colegio Privado Mixto ""Pestalozzi""","Colegio Privado Mixto ""Pestalozzi""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12343,10-01-0175-46,10-01-0328-46,Suchitepéquez,Mazatenango,"Colegio Privado Mixto ""Pestalozzi""","Colegio Privado Mixto ""Pestalozzi""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12344,10-01-0175-46,10-01-0393-46,Suchitepéquez,Mazatenango,"Colegio Privado Mixto ""Pestalozzi""","Colegio Privado Mixto ""Pestalozzi""",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12345,10-01-0178-46,10-01-0179-46,Suchitepéquez,Mazatenango,"Colegio Particular Mixto ""Centroamericano""","Colegio Particular Mixto ""Centroamericano""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12346,10-01-0178-46,10-01-0402-46,Suchitepéquez,Mazatenango,"Colegio Particular Mixto ""Centroamericano""","Colegio Particular Mixto ""Centroamericano""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12347,10-01-0178-46,10-01-2506-46,Suchitepéquez,Mazatenango,"Colegio Particular Mixto ""Centroamericano""","Colegio Particular Mixto ""Centroamericano""",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12348,10-01-0178-46,10-01-2507-46,Suchitepéquez,Mazatenango,"Colegio Particular Mixto ""Centroamericano""","Colegio Particular Mixto ""Centroamericano""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12349,10-01-0178-46,10-01-2689-46,Suchitepéquez,Mazatenango,"Colegio Particular Mixto ""Centroamericano""","Colegio Particular Mixto ""Centroamericano""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12350,10-01-0179-46,10-01-0402-46,Suchitepéquez,Mazatenango,"Colegio Particular Mixto ""Centroamericano""","Colegio Particular Mixto ""Centroamericano""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12351,10-01-0179-46,10-01-2506-46,Suchitepéquez,Mazatenango,"Colegio Particular Mixto ""Centroamericano""","Colegio Particular Mixto ""Centroamericano""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12352,10-01-0179-46,10-01-2507-46,Suchitepéquez,Mazatenango,"Colegio Particular Mixto ""Centroamericano""","Colegio Particular Mixto ""Centroamericano""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12353,10-01-0179-46,10-01-2689-46,Suchitepéquez,Mazatenango,"Colegio Particular Mixto ""Centroamericano""","Colegio Particular Mixto ""Centroamericano""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12354,10-01-0180-46,10-01-0302-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Liceo Mazateco,Colegio Privado Mixto Liceo Mazateco,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12355,10-01-0180-46,10-01-0306-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Liceo Mazateco,Colegio Privado Mixto Liceo Mazateco,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12356,10-01-0180-46,10-01-0312-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Liceo Mazateco,Colegio Privado Mixto Liceo Mazateco,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12357,10-01-0180-46,10-01-0386-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Liceo Mazateco,Colegio Privado Mixto Liceo Mazateco,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12358,10-01-0180-46,10-01-1956-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Liceo Mazateco,Colegio Privado Mixto Liceo Mazateco,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12359,10-01-0180-46,10-01-1957-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Liceo Mazateco,Colegio Privado Mixto Liceo Mazateco,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12360,10-01-0181-46,10-01-0182-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,Colegio Privado Mixto Rafael Landivar,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12361,10-01-0181-46,10-01-0183-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,Colegio Privado Mixto Rafael Landivar,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12362,10-01-0181-46,10-01-0281-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12363,10-01-0181-46,10-01-0282-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12364,10-01-0181-46,10-01-0283-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD12365,10-01-0181-46,10-01-0284-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12366,10-01-0181-46,10-01-0285-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD12367,10-01-0181-46,10-01-0381-46,Suchitepéquez,Mazatenango,Colegio Privado Mixto Rafael Landivar,"Colegio Privado ""Rafael Landivar""",0.9716,Nombre similar,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
